epoch,lr-Adam,step,train_loss_epoch,train_loss_step,train_mae_epoch,train_mae_step,val_loss,val_mae
,0.0001,0,,,,,,
0,,9,,0.36485373973846436,,0.36049526929855347,,
0,,19,,0.3114715814590454,,0.3226820230484009,,
0,,29,,0.3224734365940094,,0.31536099314689636,,
0,,39,,0.35317838191986084,,0.3318266272544861,,
0,,49,,0.31146135926246643,,0.2769363224506378,,
0,,59,,0.2954888343811035,,0.262832373380661,,
0,,69,,0.22234195470809937,,0.14781875908374786,,
0,,79,,0.19792824983596802,,0.11925264447927475,,
0,,89,,0.18794481456279755,,0.11533352732658386,,
0,,99,,0.20011340081691742,,0.12008500099182129,,
0,,109,,0.2186325639486313,,0.12577344477176666,,
0,,119,,0.19692745804786682,,0.12998828291893005,,
0,,129,,0.21183818578720093,,0.11712372303009033,,
0,,139,,0.18131443858146667,,0.0996333658695221,,
0,,149,,0.19541069865226746,,0.12117519974708557,,
0,,159,,0.1473674476146698,,0.07934704422950745,,
0,,169,,0.17844194173812866,,0.10414676368236542,,
0,,179,,0.17651253938674927,,0.09832429140806198,,
0,,189,,0.15382033586502075,,0.089715376496315,,
0,,199,,0.19519151747226715,,0.12470485270023346,,
0,,209,,0.1907482147216797,,0.11062467843294144,,
0,,219,,0.1645602136850357,,0.09750702232122421,,
0,,229,,0.14381562173366547,,0.0868346095085144,,
0,,239,,0.18396294116973877,,0.1076006069779396,,
0,,249,,0.16234639286994934,,0.09190259873867035,,
0,,259,,0.15666493773460388,,0.09045194089412689,,
0,,269,,0.172681525349617,,0.09778027981519699,,
0,,279,,0.1972624957561493,,0.11765173822641373,,
0,,289,,0.17609982192516327,,0.09990426152944565,,
0,,299,,0.17762276530265808,,0.10268475115299225,,
0,,309,,0.16619302332401276,,0.09204252064228058,,
0,,319,,0.18828804790973663,,0.11156079173088074,,
0,,329,,0.17591209709644318,,0.10241235047578812,,
0,,339,,0.16406090557575226,,0.09290501475334167,,
0,,349,,0.18742167949676514,,0.10223269462585449,,
0,,359,,0.15960919857025146,,0.09249530732631683,,
0,,369,,0.18873478472232819,,0.11660528182983398,,
0,,379,,0.15560117363929749,,0.09676007926464081,,
0,,389,,0.16044677793979645,,0.09631709009408951,,
0,,399,,0.18106354773044586,,0.10517004132270813,,
0,,409,,0.1738603115081787,,0.0994136780500412,,
0,,419,,0.19648054242134094,,0.1143745630979538,,
0,,429,,0.1538270264863968,,0.08632191270589828,,
0,,439,,0.15690164268016815,,0.09063874185085297,,
0,,449,,0.1497776210308075,,0.08334014564752579,,
0,,459,,0.18546488881111145,,0.11156250536441803,,
0,,469,,0.14881105720996857,,0.08692320436239243,,
0,,479,,0.16129599511623383,,0.08602498471736908,,
0,,489,,0.1636374443769455,,0.09751833230257034,,
0,,499,,0.18475285172462463,,0.09938168525695801,,
0,,509,,0.1809549629688263,,0.10263741761445999,,
0,,519,,0.17546938359737396,,0.10629894584417343,,
0,,529,,0.17344878613948822,,0.11060366034507751,,
0,,539,,0.15327998995780945,,0.08715642988681793,,
0,,549,,0.16165384650230408,,0.09015359729528427,,
0,,559,,0.16391362249851227,,0.10410073399543762,,
0,,569,,0.16855724155902863,,0.09224890917539597,,
0,,579,,0.17626728117465973,,0.10439183562994003,,
0,,589,,0.14211679995059967,,0.08028874546289444,,
0,,599,,0.15606829524040222,,0.081224724650383,,
0,,609,,0.160180002450943,,0.08965706825256348,,
0,,619,,0.16905242204666138,,0.09580758959054947,,
0,,629,,0.1574607938528061,,0.0916062593460083,,
0,,639,,0.17197994887828827,,0.09131301939487457,,
0,,649,,0.14923956990242004,,0.08002107590436935,,
0,,659,,0.15881718695163727,,0.08837343752384186,,
0,,669,,0.1783265769481659,,0.10613543540239334,,
0,,679,,0.1646290123462677,,0.09467441588640213,,
0,,689,,0.17012488842010498,,0.10021539032459259,,
0,,699,,0.17405568063259125,,0.10141216963529587,,
0,,709,,0.1834454983472824,,0.10926954448223114,,
0,,719,,0.14717382192611694,,0.09332279860973358,,
0,,729,,0.14944778382778168,,0.08058685809373856,,
0,,739,,0.1678556203842163,,0.1024545282125473,,
0,,749,,0.20386819541454315,,0.12045113742351532,,
0,,759,,0.13741806149482727,,0.07230719923973083,,
0,,769,,0.160383939743042,,0.09058214724063873,,
0,,779,,0.16586270928382874,,0.09670636057853699,,
0,,788,,,,,0.16852788627147675,0.09860488027334213
0,,789,,0.17305877804756165,,0.09443779289722443,,
0,,799,,0.19378761947155,,0.1183411031961441,,
0,,809,,0.167721688747406,,0.09207291156053543,,
0,,819,,0.15013006329536438,,0.09026890993118286,,
0,,829,,0.17116527259349823,,0.10136041790246964,,
0,,839,,0.15650451183319092,,0.09173665940761566,,
0,,849,,0.1364111453294754,,0.07616913318634033,,
0,,859,,0.16196896135807037,,0.10353793203830719,,
0,,869,,0.1644417643547058,,0.09429571032524109,,
0,,879,,0.1743357628583908,,0.11205513030290604,,
0,,889,,0.17750689387321472,,0.09664686024188995,,
0,,899,,0.1529989093542099,,0.08077390491962433,,
0,,909,,0.1197427362203598,,0.07727032899856567,,
0,,919,,0.13394573330879211,,0.08467984199523926,,
0,,929,,0.18673112988471985,,0.11088819056749344,,
0,,939,,0.14002928137779236,,0.077891506254673,,
0,,949,,0.1339484453201294,,0.078226238489151,,
0,,959,,0.12952788174152374,,0.0777692198753357,,
0,,969,,0.17432230710983276,,0.10338884592056274,,
0,,979,,0.1835097223520279,,0.10980087518692017,,
0,,989,,0.1469351202249527,,0.09076075255870819,,
0,,999,,0.15384775400161743,,0.08496946841478348,,
0,,1009,,0.14728939533233643,,0.08904310315847397,,
0,,1019,,0.14937442541122437,,0.0889224112033844,,
0,,1029,,0.1701696217060089,,0.09685718268156052,,
0,,1039,,0.1827181577682495,,0.11376719921827316,,
0,,1049,,0.17982985079288483,,0.10263509303331375,,
0,,1059,,0.1689697504043579,,0.08834859728813171,,
0,,1069,,0.15890829265117645,,0.09184694290161133,,
0,,1079,,0.1527508944272995,,0.09665140509605408,,
0,,1089,,0.155909925699234,,0.09551047533750534,,
0,,1099,,0.1764325201511383,,0.10122837126255035,,
0,,1109,,0.1745828241109848,,0.1062217503786087,,
0,,1119,,0.1435338258743286,,0.08809345215559006,,
0,,1129,,0.1362951397895813,,0.08830036967992783,,
0,,1139,,0.13120727241039276,,0.0756668969988823,,
0,,1149,,0.16341054439544678,,0.0953853577375412,,
0,,1159,,0.1588316261768341,,0.09272581338882446,,
0,,1169,,0.19011035561561584,,0.10921597480773926,,
0,,1179,,0.15045368671417236,,0.08727282285690308,,
0,,1189,,0.1662781536579132,,0.1001969650387764,,
0,,1199,,0.17999175190925598,,0.10681191831827164,,
0,,1209,,0.15805956721305847,,0.09011965990066528,,
0,,1219,,0.18564069271087646,,0.10507950186729431,,
0,,1229,,0.1854255497455597,,0.1132047101855278,,
0,,1239,,0.1590626835823059,,0.10411573946475983,,
0,,1249,,0.1350426822900772,,0.08255445957183838,,
0,,1259,,0.15754348039627075,,0.09035224467515945,,
0,,1269,,0.16711607575416565,,0.09464187175035477,,
0,,1279,,0.16353489458560944,,0.09816954284906387,,
0,,1289,,0.17577144503593445,,0.0963476300239563,,
0,,1299,,0.13321331143379211,,0.07842107862234116,,
0,,1309,,0.13956210017204285,,0.09032328426837921,,
0,,1319,,0.1409950852394104,,0.08571789413690567,,
0,,1329,,0.16678424179553986,,0.09745258837938309,,
0,,1339,,0.1562475562095642,,0.09322226792573929,,
0,,1349,,0.18262550234794617,,0.10423026233911514,,
0,,1359,,0.12394563853740692,,0.08452054858207703,,
0,,1369,,0.16616219282150269,,0.09487421810626984,,
0,,1379,,0.14577215909957886,,0.07424558699131012,,
0,,1389,,0.14156773686408997,,0.07644831389188766,,
0,,1399,,0.18276560306549072,,0.10623690485954285,,
0,,1409,,0.16825492680072784,,0.09319993853569031,,
0,,1419,,0.12978613376617432,,0.07992827892303467,,
0,,1429,,0.1623193919658661,,0.09147890657186508,,
0,,1439,,0.19793671369552612,,0.11778412014245987,,
0,,1449,,0.14305099844932556,,0.07908918708562851,,
0,,1459,,0.1963586062192917,,0.10918283462524414,,
0,,1469,,0.17473700642585754,,0.10406526923179626,,
0,,1479,,0.1729413866996765,,0.0991460382938385,,
0,,1489,,0.1888432502746582,,0.10629274696111679,,
0,,1499,,0.1739257276058197,,0.09514601528644562,,
0,,1509,,0.15227876603603363,,0.08080654591321945,,
0,,1519,,0.16368144750595093,,0.10499483346939087,,
0,,1529,,0.17160746455192566,,0.11115005612373352,,
0,,1539,,0.16270840167999268,,0.09669934213161469,,
0,,1549,,0.16731032729148865,,0.09338480979204178,,
0,,1559,,0.14589042961597443,,0.09761444479227066,,
0,,1569,,0.15897241234779358,,0.09693681448698044,,
0,,1577,,,,,0.16556808352470398,0.09791761636734009
0,,1577,0.17390558123588562,,0.10627512633800507,,,
,0.0001,1578,,,,,,
1,,1579,,0.16329318284988403,,0.09321127086877823,,
1,,1589,,0.14869171380996704,,0.0904400572180748,,
1,,1599,,0.14007297158241272,,0.08638087660074234,,
1,,1609,,0.18096771836280823,,0.10583186894655228,,
1,,1619,,0.13506391644477844,,0.0846325159072876,,
1,,1629,,0.16390319168567657,,0.08570536226034164,,
1,,1639,,0.17911607027053833,,0.10474257171154022,,
1,,1649,,0.17228631675243378,,0.1023184135556221,,
1,,1659,,0.14778843522071838,,0.08384978026151657,,
1,,1669,,0.14695009589195251,,0.08279149234294891,,
1,,1679,,0.16664835810661316,,0.0956948846578598,,
1,,1689,,0.15189944207668304,,0.08445610105991364,,
1,,1699,,0.17772874236106873,,0.1020798459649086,,
1,,1709,,0.15536370873451233,,0.09105529636144638,,
1,,1719,,0.18437553942203522,,0.11754722893238068,,
1,,1729,,0.1502494215965271,,0.08683299273252487,,
1,,1739,,0.16141097247600555,,0.09163277596235275,,
1,,1749,,0.15388809144496918,,0.0945422574877739,,
1,,1759,,0.16387921571731567,,0.09524015337228775,,
1,,1769,,0.15490496158599854,,0.09712841361761093,,
1,,1779,,0.1746836006641388,,0.10561017692089081,,
1,,1789,,0.1564706265926361,,0.08382180333137512,,
1,,1799,,0.17264185845851898,,0.10040891170501709,,
1,,1809,,0.1525079905986786,,0.08512244373559952,,
1,,1819,,0.159775510430336,,0.09704291075468063,,
1,,1829,,0.13417819142341614,,0.07558497041463852,,
1,,1839,,0.16806119680404663,,0.1036471277475357,,
1,,1849,,0.13700692355632782,,0.0768747478723526,,
1,,1859,,0.15594029426574707,,0.08864018321037292,,
1,,1869,,0.16208282113075256,,0.09464389830827713,,
1,,1879,,0.1510256677865982,,0.0965430736541748,,
1,,1889,,0.17309634387493134,,0.09407223761081696,,
1,,1899,,0.15954318642616272,,0.08635689318180084,,
1,,1909,,0.16757544875144958,,0.1013716608285904,,
1,,1919,,0.18641766905784607,,0.10613472014665604,,
1,,1929,,0.17602291703224182,,0.09871281683444977,,
1,,1939,,0.16856583952903748,,0.10135219246149063,,
1,,1949,,0.13643333315849304,,0.07555349916219711,,
1,,1959,,0.15987756848335266,,0.09259355068206787,,
1,,1969,,0.13804081082344055,,0.08313308656215668,,
1,,1979,,0.14505159854888916,,0.0959780365228653,,
1,,1989,,0.1293831318616867,,0.07072332501411438,,
1,,1999,,0.17829613387584686,,0.1108129471540451,,
1,,2009,,0.15893754363059998,,0.09706922620534897,,
1,,2019,,0.17181675136089325,,0.10397741198539734,,
1,,2029,,0.1896180659532547,,0.11088060587644577,,
1,,2039,,0.12963221967220306,,0.08049360662698746,,
1,,2049,,0.16161274909973145,,0.09141737222671509,,
1,,2059,,0.1595287322998047,,0.09575251489877701,,
1,,2069,,0.15256386995315552,,0.08690789341926575,,
1,,2079,,0.20109087228775024,,0.11645939946174622,,
1,,2089,,0.156480073928833,,0.09706941992044449,,
1,,2099,,0.19069501757621765,,0.11332006007432938,,
1,,2109,,0.154033362865448,,0.09633661061525345,,
1,,2119,,0.19713784754276276,,0.11256451159715652,,
1,,2129,,0.15054826438426971,,0.08562188595533371,,
1,,2139,,0.14304563403129578,,0.07475519925355911,,
1,,2149,,0.15133783221244812,,0.09232569485902786,,
1,,2159,,0.13302887976169586,,0.07579323649406433,,
1,,2169,,0.16203919053077698,,0.09224808216094971,,
1,,2179,,0.11900313943624496,,0.07518883049488068,,
1,,2189,,0.18558599054813385,,0.10657437145709991,,
1,,2199,,0.1426544487476349,,0.07931546866893768,,
1,,2209,,0.11746711283922195,,0.06820590049028397,,
1,,2219,,0.13879692554473877,,0.08150888234376907,,
1,,2229,,0.16037237644195557,,0.08893999457359314,,
1,,2239,,0.1436302661895752,,0.08818096667528152,,
1,,2249,,0.1678905189037323,,0.09658282995223999,,
1,,2259,,0.18677859008312225,,0.1170879676938057,,
1,,2269,,0.15708144009113312,,0.09082641452550888,,
1,,2279,,0.15197166800498962,,0.08391928672790527,,
1,,2289,,0.17410025000572205,,0.09728830307722092,,
1,,2299,,0.19180506467819214,,0.11248098313808441,,
1,,2309,,0.14716431498527527,,0.08587716519832611,,
1,,2319,,0.1645144522190094,,0.0930970087647438,,
1,,2329,,0.1598544865846634,,0.08952300995588303,,
1,,2339,,0.18202799558639526,,0.10960504412651062,,
1,,2349,,0.16368195414543152,,0.09625888615846634,,
1,,2359,,0.1539396196603775,,0.08297547698020935,,
1,,2366,,,,,0.1649271845817566,0.09760524332523346
1,,2369,,0.1669870913028717,,0.09351037442684174,,
1,,2379,,0.1728689819574356,,0.09746673703193665,,
1,,2389,,0.19625437259674072,,0.11177624762058258,,
1,,2399,,0.17505934834480286,,0.10267195105552673,,
1,,2409,,0.17539453506469727,,0.09705483913421631,,
1,,2419,,0.13646471500396729,,0.07867024838924408,,
1,,2429,,0.15557022392749786,,0.08691399544477463,,
1,,2439,,0.16146910190582275,,0.0959932953119278,,
1,,2449,,0.19176596403121948,,0.11398114264011383,,
1,,2459,,0.16473296284675598,,0.09395063668489456,,
1,,2469,,0.1263333410024643,,0.07497457414865494,,
1,,2479,,0.1476946473121643,,0.08716722577810287,,
1,,2489,,0.1716119945049286,,0.10459859669208527,,
1,,2499,,0.19394154846668243,,0.11877552419900894,,
1,,2509,,0.15259741246700287,,0.08918526023626328,,
1,,2519,,0.1969556212425232,,0.12155714631080627,,
1,,2529,,0.15859311819076538,,0.092387355864048,,
1,,2539,,0.15838263928890228,,0.09361930191516876,,
1,,2549,,0.13693402707576752,,0.08073410391807556,,
1,,2559,,0.1539386808872223,,0.08757874369621277,,
1,,2569,,0.1752961128950119,,0.09970109909772873,,
1,,2579,,0.13558810949325562,,0.07843989133834839,,
1,,2589,,0.18888422846794128,,0.10668079555034637,,
1,,2599,,0.171910360455513,,0.10135389119386673,,
1,,2609,,0.16519492864608765,,0.09830910712480545,,
1,,2619,,0.17027470469474792,,0.09856657683849335,,
1,,2629,,0.180583655834198,,0.10490678995847702,,
1,,2639,,0.13974857330322266,,0.09075336158275604,,
1,,2649,,0.13769730925559998,,0.08000031858682632,,
1,,2659,,0.15046963095664978,,0.08954964578151703,,
1,,2669,,0.16031326353549957,,0.09999361634254456,,
1,,2679,,0.19759568572044373,,0.11879182606935501,,
1,,2689,,0.1344822347164154,,0.08205882459878922,,
1,,2699,,0.16423287987709045,,0.09503301978111267,,
1,,2709,,0.15059450268745422,,0.09940607845783234,,
1,,2719,,0.16176216304302216,,0.08873937278985977,,
1,,2729,,0.12644383311271667,,0.0782916471362114,,
1,,2739,,0.14128747582435608,,0.08385148644447327,,
1,,2749,,0.16176441311836243,,0.09450411051511765,,
1,,2759,,0.14904388785362244,,0.0872577428817749,,
1,,2769,,0.1597134917974472,,0.09925325214862823,,
1,,2779,,0.1540069580078125,,0.08990499377250671,,
1,,2789,,0.1823233664035797,,0.10829075425863266,,
1,,2799,,0.15114614367485046,,0.08694183826446533,,
1,,2809,,0.15764793753623962,,0.0863586813211441,,
1,,2819,,0.16926559805870056,,0.10145111382007599,,
1,,2829,,0.1481713056564331,,0.08589477092027664,,
1,,2839,,0.11917997151613235,,0.07122063636779785,,
1,,2849,,0.18861380219459534,,0.11382926255464554,,
1,,2859,,0.16194167733192444,,0.09149348735809326,,
1,,2869,,0.13806533813476562,,0.08115656673908234,,
1,,2879,,0.1531723141670227,,0.08321838825941086,,
1,,2889,,0.18433403968811035,,0.10667433589696884,,
1,,2899,,0.1238192468881607,,0.07186342030763626,,
1,,2909,,0.12859490513801575,,0.07701977342367172,,
1,,2919,,0.12828034162521362,,0.07277001440525055,,
1,,2929,,0.16367501020431519,,0.09632927924394608,,
1,,2939,,0.19833014905452728,,0.11568327993154526,,
1,,2949,,0.14250025153160095,,0.08003479242324829,,
1,,2959,,0.17468354105949402,,0.1066439226269722,,
1,,2969,,0.1476404368877411,,0.09300746023654938,,
1,,2979,,0.14310574531555176,,0.08975992351770401,,
1,,2989,,0.17670023441314697,,0.10411867499351501,,
1,,2999,,0.14144819974899292,,0.08077237010002136,,
1,,3009,,0.15714216232299805,,0.09440357238054276,,
1,,3019,,0.14730104804039001,,0.0914510041475296,,
1,,3029,,0.1832996904850006,,0.09948523342609406,,
1,,3039,,0.14713001251220703,,0.0851823091506958,,
1,,3049,,0.14473292231559753,,0.08709021657705307,,
1,,3059,,0.17359299957752228,,0.09753197431564331,,
1,,3069,,0.15125763416290283,,0.08263497799634933,,
1,,3079,,0.1485627442598343,,0.08389733731746674,,
1,,3089,,0.1584906131029129,,0.08633503317832947,,
1,,3099,,0.17108553647994995,,0.10011313110589981,,
1,,3109,,0.19005975127220154,,0.11547322571277618,,
1,,3119,,0.1734924167394638,,0.10595815628767014,,
1,,3129,,0.19127976894378662,,0.1128072738647461,,
1,,3139,,0.16602379083633423,,0.10321632027626038,,
1,,3149,,0.181658074259758,,0.10667859017848969,,
1,,3155,,,,,0.16338597238063812,0.0971606895327568
1,,3155,0.15991514921188354,,0.09398309886455536,,,
,0.0001,3156,,,,,,
2,,3159,,0.17028504610061646,,0.09660905599594116,,
2,,3169,,0.1267181634902954,,0.08075015246868134,,
2,,3179,,0.16730555891990662,,0.09834904968738556,,
2,,3189,,0.16851088404655457,,0.1003943383693695,,
2,,3199,,0.1366250216960907,,0.08241678774356842,,
2,,3209,,0.18544891476631165,,0.10328865051269531,,
2,,3219,,0.1280406415462494,,0.0829157680273056,,
2,,3229,,0.14907005429267883,,0.09414787590503693,,
2,,3239,,0.15319982171058655,,0.0849224179983139,,
2,,3249,,0.14740636944770813,,0.09008762240409851,,
2,,3259,,0.17158901691436768,,0.09485011547803879,,
2,,3269,,0.14544713497161865,,0.09189285337924957,,
2,,3279,,0.1584407240152359,,0.089251309633255,,
2,,3289,,0.14737512171268463,,0.08362916857004166,,
2,,3299,,0.15459470450878143,,0.09759418666362762,,
2,,3309,,0.1506878286600113,,0.09205539524555206,,
2,,3319,,0.11946964263916016,,0.07116419821977615,,
2,,3329,,0.17605331540107727,,0.10687267035245895,,
2,,3339,,0.1577482372522354,,0.08872810006141663,,
2,,3349,,0.19126828014850616,,0.11475745588541031,,
2,,3359,,0.15177592635154724,,0.08943364024162292,,
2,,3369,,0.13596311211585999,,0.08789980411529541,,
2,,3379,,0.16440048813819885,,0.09715378284454346,,
2,,3389,,0.12480775266885757,,0.0780828595161438,,
2,,3399,,0.17250046133995056,,0.10332963615655899,,
2,,3409,,0.14834734797477722,,0.08982545137405396,,
2,,3419,,0.14629966020584106,,0.08936925232410431,,
2,,3429,,0.1964682638645172,,0.11849423497915268,,
2,,3439,,0.13896965980529785,,0.0856904461979866,,
2,,3449,,0.16889427602291107,,0.09708789736032486,,
2,,3459,,0.1134486198425293,,0.07438644766807556,,
2,,3469,,0.16430827975273132,,0.09899026155471802,,
2,,3479,,0.15396082401275635,,0.09016519784927368,,
2,,3489,,0.1547742486000061,,0.09614991396665573,,
2,,3499,,0.1343599557876587,,0.07782091945409775,,
2,,3509,,0.1676291823387146,,0.0996871143579483,,
2,,3519,,0.1548510193824768,,0.09114081412553787,,
2,,3529,,0.1596503108739853,,0.10049399733543396,,
2,,3539,,0.2035577893257141,,0.1303941011428833,,
2,,3549,,0.16119737923145294,,0.09034497290849686,,
2,,3559,,0.16294388473033905,,0.09377405047416687,,
2,,3569,,0.15624798834323883,,0.08914557099342346,,
2,,3579,,0.16033394634723663,,0.09271006286144257,,
2,,3589,,0.155095636844635,,0.09399659186601639,,
2,,3599,,0.16343994438648224,,0.0941397175192833,,
2,,3609,,0.15119817852973938,,0.0937223806977272,,
2,,3619,,0.1712808907032013,,0.09766582399606705,,
2,,3629,,0.1679263859987259,,0.10419163107872009,,
2,,3639,,0.16083677113056183,,0.08761506527662277,,
2,,3649,,0.16876235604286194,,0.09511058032512665,,
2,,3659,,0.13482782244682312,,0.08461903035640717,,
2,,3669,,0.132695734500885,,0.06899212300777435,,
2,,3679,,0.17396003007888794,,0.10342194139957428,,
2,,3689,,0.1831565797328949,,0.1076967865228653,,
2,,3699,,0.13505974411964417,,0.07326188683509827,,
2,,3709,,0.18426956236362457,,0.10475335270166397,,
2,,3719,,0.13681575655937195,,0.08690071851015091,,
2,,3729,,0.15453769266605377,,0.09095688164234161,,
2,,3739,,0.15308311581611633,,0.07748032361268997,,
2,,3749,,0.1534978747367859,,0.08690857887268066,,
2,,3759,,0.16867682337760925,,0.10161248594522476,,
2,,3769,,0.17175769805908203,,0.10310667008161545,,
2,,3779,,0.13624271750450134,,0.07815087586641312,,
2,,3789,,0.16116248071193695,,0.09417913109064102,,
2,,3799,,0.1568419337272644,,0.0944848582148552,,
2,,3809,,0.17464187741279602,,0.10385356098413467,,
2,,3819,,0.16052395105361938,,0.09525315463542938,,
2,,3829,,0.13430209457874298,,0.08231545239686966,,
2,,3839,,0.17740821838378906,,0.10013948380947113,,
2,,3849,,0.1526055485010147,,0.08523441851139069,,
2,,3859,,0.1457836925983429,,0.08921021223068237,,
2,,3869,,0.17056159675121307,,0.10056676715612411,,
2,,3879,,0.18555451929569244,,0.11319293826818466,,
2,,3889,,0.1390572041273117,,0.08373326063156128,,
2,,3899,,0.1746334433555603,,0.10139571875333786,,
2,,3909,,0.1679629236459732,,0.09979028254747391,,
2,,3919,,0.15621612966060638,,0.10214945673942566,,
2,,3929,,0.18953350186347961,,0.11089540272951126,,
2,,3939,,0.1072496771812439,,0.06971137970685959,,
2,,3944,,,,,0.16242410242557526,0.09691029787063599
2,,3949,,0.13705140352249146,,0.08784434199333191,,
2,,3959,,0.12764260172843933,,0.07787416130304337,,
2,,3969,,0.14963625371456146,,0.0851578637957573,,
2,,3979,,0.13631151616573334,,0.09082262217998505,,
2,,3989,,0.16290776431560516,,0.09813288599252701,,
2,,3999,,0.14087361097335815,,0.08563340455293655,,
2,,4009,,0.16293549537658691,,0.08654765784740448,,
2,,4019,,0.15119341015815735,,0.08632485568523407,,
2,,4029,,0.20432087779045105,,0.11825597286224365,,
2,,4039,,0.15396955609321594,,0.08517102152109146,,
2,,4049,,0.1444285362958908,,0.08652357012033463,,
2,,4059,,0.1630919873714447,,0.09319815784692764,,
2,,4069,,0.19287604093551636,,0.11111133545637131,,
2,,4079,,0.16319197416305542,,0.09708322584629059,,
2,,4089,,0.15051761269569397,,0.09562154859304428,,
2,,4099,,0.1430833339691162,,0.08488532155752182,,
2,,4109,,0.16042137145996094,,0.09354478865861893,,
2,,4119,,0.16258883476257324,,0.08799625933170319,,
2,,4129,,0.15988339483737946,,0.09144804626703262,,
2,,4139,,0.14636734127998352,,0.08107980340719223,,
2,,4149,,0.1951211541891098,,0.11175782978534698,,
2,,4159,,0.1725740283727646,,0.09110960364341736,,
2,,4169,,0.15729479491710663,,0.09586119651794434,,
2,,4179,,0.17368446290493011,,0.10220411419868469,,
2,,4189,,0.120932936668396,,0.06494781374931335,,
2,,4199,,0.15956172347068787,,0.09907905012369156,,
2,,4209,,0.1141691654920578,,0.07073528319597244,,
2,,4219,,0.15611614286899567,,0.09406689554452896,,
2,,4229,,0.12667317688465118,,0.07397833466529846,,
2,,4239,,0.138667494058609,,0.08225622028112411,,
2,,4249,,0.1435908079147339,,0.09071023762226105,,
2,,4259,,0.15878787636756897,,0.0916760265827179,,
2,,4269,,0.18184511363506317,,0.10268571972846985,,
2,,4279,,0.1569463312625885,,0.09629254043102264,,
2,,4289,,0.17032819986343384,,0.10679568350315094,,
2,,4299,,0.16471710801124573,,0.09134058654308319,,
2,,4309,,0.16693158447742462,,0.09387382864952087,,
2,,4319,,0.18362408876419067,,0.10747867077589035,,
2,,4329,,0.13974225521087646,,0.0826665610074997,,
2,,4339,,0.14387109875679016,,0.07675395160913467,,
2,,4349,,0.1768576055765152,,0.10554361343383789,,
2,,4359,,0.14943796396255493,,0.08509136736392975,,
2,,4369,,0.13248218595981598,,0.07531023770570755,,
2,,4379,,0.12810900807380676,,0.07324018329381943,,
2,,4389,,0.1479358971118927,,0.08371217548847198,,
2,,4399,,0.16009105741977692,,0.09205418080091476,,
2,,4409,,0.14148910343647003,,0.07862688601016998,,
2,,4419,,0.13696305453777313,,0.07992566376924515,,
2,,4429,,0.19175711274147034,,0.10922028869390488,,
2,,4439,,0.1587599813938141,,0.09009113162755966,,
2,,4449,,0.1907598078250885,,0.11267969757318497,,
2,,4459,,0.16035573184490204,,0.08864809572696686,,
2,,4469,,0.16000311076641083,,0.10000429302453995,,
2,,4479,,0.16751323640346527,,0.09928883612155914,,
2,,4489,,0.15392330288887024,,0.09289059042930603,,
2,,4499,,0.18092238903045654,,0.10827546566724777,,
2,,4509,,0.16481947898864746,,0.0921139046549797,,
2,,4519,,0.16741596162319183,,0.09529347717761993,,
2,,4529,,0.1886111944913864,,0.10732913017272949,,
2,,4539,,0.1385362446308136,,0.08462035655975342,,
2,,4549,,0.18762949109077454,,0.10815691202878952,,
2,,4559,,0.1472626030445099,,0.09973153471946716,,
2,,4569,,0.1692226082086563,,0.09740857034921646,,
2,,4579,,0.16230365633964539,,0.0968259871006012,,
2,,4589,,0.1478184312582016,,0.08848763257265091,,
2,,4599,,0.16735467314720154,,0.09468011558055878,,
2,,4609,,0.1598963439464569,,0.09284951537847519,,
2,,4619,,0.17355021834373474,,0.10344808548688889,,
2,,4629,,0.13430391252040863,,0.08510366082191467,,
2,,4639,,0.1579635888338089,,0.09238719195127487,,
2,,4649,,0.11897939443588257,,0.062285661697387695,,
2,,4659,,0.1555473506450653,,0.08992982655763626,,
2,,4669,,0.1646880805492401,,0.09853575378656387,,
2,,4679,,0.14463680982589722,,0.08971934020519257,,
2,,4689,,0.17371642589569092,,0.10325917601585388,,
2,,4699,,0.1478765606880188,,0.09246601164340973,,
2,,4709,,0.14655701816082,,0.08809629082679749,,
2,,4719,,0.16732797026634216,,0.09976241737604141,,
2,,4729,,0.16225513815879822,,0.09376443177461624,,
2,,4733,,,,,0.16204199194908142,0.09632601588964462
2,,4733,0.15751075744628906,,0.09280600398778915,,,
,0.0001,4734,,,,,,
3,,4739,,0.1528274267911911,,0.08377084136009216,,
3,,4749,,0.17378926277160645,,0.10245729237794876,,
3,,4759,,0.16732573509216309,,0.09794110059738159,,
3,,4769,,0.1353197991847992,,0.08412022143602371,,
3,,4779,,0.14841406047344208,,0.08939441293478012,,
3,,4789,,0.13980764150619507,,0.08420245349407196,,
3,,4799,,0.16160163283348083,,0.10392408818006516,,
3,,4809,,0.1386769413948059,,0.07952604442834854,,
3,,4819,,0.11505527794361115,,0.06584136188030243,,
